location_from,location_to,hour_of_day,traffic_volume,temperature,rainfall,visibility,accident_severity
City Center,Highway,10,84,18.528019934924124,2.5915430404916067,11.156498847261194,1
Suburb,Highway,19,64,22.632132303619304,1.2936926765366599,12.214389373177742,0
Rural Route,Rural Route,2,84,31.547267197352028,0.028158265144974184,10.432930619086536,1
Rural Route,Rural Route,16,22,19.612012855583846,0.02597635882733472,8.696734432337257,0
Rural Route,Rural Route,11,23,29.85999266936274,2.1653451081319073,11.004401918044838,0
City Center,Highway,9,69,17.914578454993574,3.757742192812963,10.608378419856665,1
City Center,Suburb,7,81,26.090553462441527,3.0767806567617058,2.735762085059319,1
Highway,City Center,14,34,10.519116136222031,0.7432879949417274,10.100659177440589,0
Suburb,Highway,4,91,30.69609412456554,1.2740172498524172,12.015884993698677,1
Highway,Suburb,3,53,13.239583958969124,0.5335659494730587,7.851702748464474,1
Suburb,Highway,20,91,24.592870976873616,9.04716393108633,12.602561484309769,2
City Center,City Center,19,19,5.134317737400684,0.6035794359569652,11.066775071880691,0
Rural Route,Highway,18,80,20.248143313165084,1.076604658934183,8.809656439781829,1
Highway,City Center,20,59,21.881231918614777,2.2859369880981655,11.625710060648807,1
Rural Route,Highway,3,53,13.186741790576377,4.175232441428932,8.894223943033799,1
Highway,City Center,14,23,18.902253608998237,0.10569570747732078,10.830394417915521,0
City Center,Highway,16,24,22.62100836517781,0.7162653719345795,9.220235167398716,0
City Center,City Center,11,25,25.632686525449273,1.6832287081363555,11.647015753343396,0
City Center,Rural Route,2,11,21.00143108565086,1.9263091823463536,14.040474220796499,0
Highway,Highway,9,39,33.324438280783,0.14520039406674243,8.691643152339298,0
Suburb,Highway,14,39,31.58262295580034,2.1817569705925153,12.706680495550547,0
Highway,Suburb,9,91,19.693788686031773,1.501825341020587,9.10311320134843,1
Suburb,Suburb,23,40,6.696691470532965,3.516193492740288,9.12663238987791,0
Highway,City Center,22,86,15.129237851411462,0.5025438829025988,8.8142066006541,2
Highway,Highway,17,29,-2.291258960576865,0.4338930477834927,4.9359798862178526,1
City Center,City Center,0,58,18.1687013872066,3.153333811137119,11.501068956606732,0
Rural Route,Rural Route,2,44,34.017534423040345,2.4339075808177126,10.852139533655208,0
Rural Route,Suburb,20,32,27.910087097732184,3.137296098405776,10.488851183213688,0
Suburb,City Center,11,70,20.83510549900972,3.0459163128838123,14.663561220898536,0
Rural Route,City Center,0,93,12.725356943260731,0.21963124056511757,14.993863390328508,1
Highway,Suburb,2,64,21.22304290088523,0.6530760221297485,13.923844184343544,1
Highway,Highway,2,76,41.31227476098672,0.6024402964711637,9.294014805655117,1
City Center,City Center,4,17,34.87698603854576,5.454077131355846,9.14184274254048,0
City Center,Suburb,18,49,18.497047393988666,1.3367786974624303,6.945527949377664,0
Rural Route,Highway,0,68,5.180529869273222,0.23544462357526888,10.185510307252999,0
Suburb,Rural Route,3,41,42.08096295528831,0.6837919738020027,10.024760113637594,0
Rural Route,Suburb,3,16,12.711600412458907,4.1099138782865925,11.61533468713678,0
Rural Route,City Center,16,11,25.300753375993843,3.755502591890133,6.793460777923556,0
Rural Route,Rural Route,13,94,4.412831343071961,4.6119714058494905,8.877216252600272,0
Rural Route,Highway,17,15,16.769152698058427,0.9837747553597268,4.915163237729872,1
Highway,Highway,0,45,4.372166033472759,2.050766190498944,7.851883809593865,1
Suburb,Suburb,21,41,8.381145640043615,0.651942110721951,12.677903683404676,0
Highway,Suburb,15,54,10.752845004928515,0.39891589398369115,6.695725194541914,0
Suburb,Suburb,2,51,24.770045270150447,0.04428892940605849,15.231934505563473,0
City Center,Highway,22,62,19.03909824002597,0.5057651850457168,13.026707441161328,2
Rural Route,Rural Route,20,18,47.12259107049089,1.854572608910341,11.503723455468892,0
Highway,Highway,8,84,31.337973252620763,4.6912005149835485,14.000608390329909,1
Suburb,City Center,22,96,31.554910448774365,0.28640297406111825,9.636898700623048,0
City Center,Highway,3,84,25.03667538782195,5.0023540580819565,7.787426556841202,1
City Center,City Center,20,58,22.760519821968842,0.8474167224284629,9.712173028208682,0
Rural Route,Rural Route,4,11,31.890573220626912,1.113140287892529,4.843464258283301,2
Suburb,Suburb,10,76,-3.8122126493610935,0.9081929722461225,13.572214292489946,0
Highway,Suburb,20,20,13.777890167119349,1.0505528709453176,8.953334266063536,0
Rural Route,Highway,8,59,6.395056976514761,0.6000306956722103,7.734379687125247,0
Highway,Suburb,2,44,1.1571081370149052,2.3986650296919403,8.08136512797943,1
City Center,Rural Route,5,24,12.313052645316898,2.8391489864830657,10.049729314564933,0
Highway,Suburb,23,84,8.522123922305617,3.464487102630774,10.35886906238536,1
Highway,Highway,10,40,31.941960897436203,0.8349425390478742,9.561687830452499,0
Rural Route,Rural Route,8,71,20.916320286869247,2.893166652286996,9.548351165657333,0
Highway,City Center,14,37,-0.09964109825924083,2.030429332986562,11.649278055004046,0
Rural Route,Highway,22,34,23.140415293084732,6.336179443079241,6.7039727406324685,2
City Center,City Center,2,93,9.878065810348255,1.1060233696631365,10.675574263657865,1
Rural Route,Rural Route,0,34,20.62295231242726,9.735598220622018,9.046411323225207,1
Rural Route,Highway,19,84,23.937216834988277,2.697180595057224,4.006036081847264,2
Suburb,Highway,21,92,12.495176112202694,2.994699948061629,6.750090290263633,1
Highway,Rural Route,18,10,22.17359837138415,0.05208200574498158,7.624057424804217,0
City Center,Suburb,13,68,24.02073426747348,1.3759147472152486,15.011179315323597,0
Rural Route,Highway,16,78,18.357290042430673,1.5029798430219812,11.357512165705682,1
City Center,Highway,21,83,12.803754054686125,0.0828945922957329,10.812968262605832,1
Suburb,City Center,13,51,20.03142417999797,0.7483143821161737,8.53908470487973,0
Highway,Suburb,16,43,18.60513932304896,6.23102272825722,8.462954258730125,1
Rural Route,City Center,13,75,23.165207780332622,1.1106400830208323,6.451360647607819,0
Highway,City Center,11,27,17.362269750990322,0.41331534788619173,9.020772001099841,0
Suburb,Suburb,15,86,8.079802168230279,1.4403737896878228,14.1268281068566,0
Suburb,Suburb,0,14,18.30990969938889,0.06869760105059253,6.045648011295214,0
City Center,Rural Route,12,29,23.266776633734167,1.4512940507407919,8.240716085158951,0
Rural Route,Suburb,5,75,21.85135520814254,1.8041263802607757,12.778561194686851,0
City Center,Highway,16,84,18.890737448520827,0.8853820355764223,12.770423425663468,1
Suburb,Suburb,11,71,15.13387010296487,2.875817082127701,7.83837842710007,0
Highway,Rural Route,22,41,14.61657472822645,0.29170327105230454,13.490860262894174,1
City Center,Rural Route,18,67,15.654575945824114,4.210477450211474,8.695909128691437,0
City Center,Rural Route,5,59,30.761601959123105,6.222057773413646,6.552221254227034,1
Highway,Suburb,6,47,10.521493753374084,0.00247057451225368,14.494935973018949,1
City Center,Suburb,0,64,20.909895967041408,3.6994763546772425,10.275882044077896,1
Highway,City Center,0,37,7.420021228484085,1.410865272979123,9.496415614545066,1
Rural Route,City Center,4,83,27.64732286169133,1.2375851176251045,10.52448920431781,1
Highway,Highway,5,95,14.638672869879032,0.545400674070983,7.0902274122674545,2
Rural Route,City Center,15,90,11.743870425182557,1.1859704560952156,8.314289237253874,0
Highway,Highway,15,31,22.15448538908278,6.008623933378233,14.3107054879994,1
Suburb,Rural Route,13,52,-4.607481979366106,0.4734396717334079,15.577397982014201,0
Suburb,City Center,0,92,7.005229543144601,0.39456480065866545,6.660489663984619,1
Rural Route,Suburb,12,90,23.609090872602632,0.553870201327839,8.831924282045918,1
Rural Route,City Center,19,97,30.146060961750273,1.605184026224463,10.013164785257416,0
Suburb,Highway,9,45,24.509373157003573,5.327104626406762,10.602081595778419,1
Rural Route,City Center,23,61,21.39432963629566,1.7060760307705307,7.148843044369048,0
Highway,Rural Route,9,45,44.10384157935951,0.5580591644982572,11.951321509756639,0
Highway,Suburb,8,37,24.914002795447622,1.1612530551079103,12.177967013074412,0
Suburb,Highway,12,87,9.554870836021268,0.9899049815873799,12.550935349992354,0
City Center,Suburb,2,67,30.246617972315555,0.09537742868724698,12.257392477204018,1
Highway,Suburb,17,45,13.589652715910868,1.4293212829940938,10.243697921647982,0
Rural Route,Highway,19,79,12.917623627909212,0.26936442142896666,12.971667587740425,1
City Center,Suburb,1,18,6.190671396212906,3.6934120203689416,11.632198788634641,0
City Center,Suburb,16,30,15.885855578963515,1.592411403664026,5.54837464816996,0
Highway,City Center,18,73,7.705050195474261,3.723589115206485,5.56947163124687,0
Highway,Suburb,22,85,25.574246050341774,6.249163566771613,10.92572427825692,2
City Center,Suburb,12,70,18.745844767346775,5.736025651476058,13.857455430888388,1
City Center,Suburb,12,49,6.390460872052664,0.21167533519242585,11.33813636816901,0
Suburb,Suburb,0,65,19.189566703384795,5.794203281484652,11.764947092714825,1
Rural Route,Highway,1,13,29.938312603314053,3.176793749564544,6.8227318102596675,1
Suburb,Rural Route,0,40,36.22261372055122,3.007078030806195,10.202029059533169,1
Highway,City Center,23,36,2.103845387519879,0.1889038849806856,13.426319791896276,1
Suburb,Suburb,4,67,12.216545754159473,0.395718574601298,11.3374345160244,0
Suburb,Suburb,23,34,7.106497009656438,7.39087219719422,10.313926965545978,1
Suburb,Highway,2,78,23.53551060848231,0.4799949613387628,11.782376272224525,1
Suburb,Rural Route,6,79,5.910895901192127,0.3703793241588637,10.67962377132934,0
Rural Route,Suburb,23,14,30.592350478776574,0.8999365481344996,13.523615194779651,0
Rural Route,Highway,21,17,32.03692913409556,4.89189957830201,10.677362643873428,0
City Center,City Center,12,18,28.18118717155073,1.2932657361894795,9.907757347057283,0
Highway,City Center,22,24,12.827126077943415,5.06610376498587,6.857914010916369,0
Suburb,Suburb,17,16,13.456805678311046,0.8139488343302219,13.643175531470357,0
City Center,Suburb,23,81,15.43352776577304,0.5137332858305355,7.1787429188394,1
City Center,Rural Route,20,24,31.050751398699383,1.367197856508693,10.712435087279157,0
City Center,Rural Route,6,46,3.0196772552072204,1.9115027769849553,12.402868193260165,0
Rural Route,Suburb,0,92,23.86124115869855,0.9935134417841476,15.36800748589985,1
Suburb,Highway,4,48,10.665512398139704,0.8493891587385669,10.679888261117222,1
Suburb,Rural Route,16,15,15.805792314158888,0.4919527060823498,14.173876638626929,0
Highway,Suburb,7,92,27.361434480328136,0.6431859137813942,10.082159164216455,0
Suburb,Rural Route,14,66,4.845536744345997,2.236311833507042,8.318719533350357,0
Suburb,Suburb,19,90,17.22259491114273,0.9236694947627232,18.299264918546648,0
City Center,City Center,3,28,18.711628881197615,0.16623511743508154,6.345740271664228,0
Highway,Suburb,1,72,19.626076617001676,0.2973605826694637,18.763973118746804,2
Suburb,City Center,4,40,18.968189348348186,0.9316381960940847,14.885100760838977,0
Rural Route,Rural Route,0,84,25.566582847097322,5.16730961332089,8.27559267730371,1
Suburb,Suburb,4,88,15.480104437234289,0.9529458574897062,11.949544159166138,1
City Center,Rural Route,5,19,23.65366937135265,0.12511739645884784,5.806737374052666,0
Rural Route,City Center,1,96,23.298388340631334,1.08254993022766,11.77909690608575,1
City Center,Suburb,0,76,22.86068562568352,2.2101719594849047,10.966298523491954,0
Suburb,Rural Route,3,71,25.27838689210097,1.8008157446020687,12.599422515565054,0
Rural Route,City Center,6,12,22.820803989251484,0.6536857904809753,8.788065970848535,0
Highway,Rural Route,21,27,19.1032734100299,2.3300742831342274,10.477073624166993,0
Highway,Highway,0,34,7.310527653617333,1.9918823914079515,11.428824017133794,1
Rural Route,City Center,0,29,33.57186800800402,0.3779020919426448,8.534610732799143,0
Rural Route,City Center,7,67,36.94625608510289,0.3538204575133759,14.218286056005667,0
City Center,City Center,19,95,16.40592854006398,1.5845347797339628,10.390415583877774,0
Rural Route,Suburb,15,59,24.564078513542444,2.1543194648372324,11.033121916337283,0
City Center,Suburb,20,88,14.523871209742639,6.535637706605246,7.501666366691949,0
Suburb,Suburb,12,19,12.797802178167018,1.0961228029522492,5.045975513734004,0
City Center,Highway,22,30,20.553158113373016,2.8958224873397045,5.960977594612915,1
Rural Route,Highway,23,38,48.07455832049344,0.24777494113404244,11.78894346468511,1
Rural Route,City Center,22,19,35.95347011002865,4.407453835291786,7.629127607711,0
Suburb,Highway,17,22,34.455335910176146,2.0053730044069433,12.186633129128397,0
Rural Route,Rural Route,19,56,25.187719143432325,1.9832699507612355,14.964224638355645,0
Rural Route,City Center,9,32,10.824749184320314,0.3073344057178538,12.312929558795402,0
Highway,City Center,11,59,30.368156538600374,0.08077694685383102,11.278931930180311,1
Highway,Rural Route,0,96,-8.422068770392464,2.4176299373064514,11.967046826423324,1
Suburb,City Center,9,13,23.90874657131438,0.24898804071933228,13.312070852399378,0
City Center,Highway,8,76,30.978779377191866,0.27157106139219656,10.935157468368207,1
Highway,Suburb,2,94,21.514842547448577,0.4152790897952537,11.991084875259633,1
City Center,Rural Route,18,62,36.59372380280472,0.20571947517773354,8.303753163038051,0
Rural Route,Highway,8,11,5.741123246933812,1.9637530447087261,7.071363118095531,0
Highway,Rural Route,9,77,36.00695657205215,1.096379449922521,8.482620315392067,1
Suburb,Rural Route,18,74,18.42288295164275,0.618754350054367,9.020927832053145,0
Suburb,City Center,15,88,34.50782778203221,1.1623152128228953,8.89850472702243,0
Suburb,City Center,23,66,30.20196872459273,3.7175942476341475,13.439927582573182,0
Highway,Highway,17,79,35.140705120549356,5.236768340352765,1.852708776752383,2
City Center,Rural Route,13,16,29.754655100431968,1.3368160440703554,9.358803254435312,0
Rural Route,City Center,2,28,26.91934959018858,1.6728941577727723,12.22984149039888,0
City Center,City Center,1,53,33.66163752035071,0.5946567114462575,12.120289389693953,0
City Center,Rural Route,0,72,20.55479357483016,1.4414494535570153,7.543201823006005,1
Rural Route,Highway,17,74,26.023417159172674,2.757601869677763,15.216153450886189,1
Rural Route,Highway,23,48,19.96382049431126,1.3550881439258475,5.848741686383733,1
Highway,Rural Route,8,92,13.141667908585063,0.7192812481312231,8.950098597686326,1
Highway,Highway,12,35,25.269462553651643,1.744712040456383,9.070514548940704,0
Highway,City Center,1,53,21.96745800899453,5.861988702815418,9.040449503912093,2
Highway,Rural Route,6,21,32.5697424090379,4.3782245144242955,14.079101269533606,0
Highway,City Center,15,31,18.077456077855665,2.9327747596386318,10.047889069096048,0
Rural Route,Suburb,20,86,12.393085520146828,0.6465069528072491,10.959326425174138,0
City Center,Suburb,18,23,32.4300953016167,0.5529818741664212,12.637951874466289,0
Highway,Highway,14,95,20.63341087083543,3.646960880443681,8.081254797642254,1
Highway,Suburb,21,39,12.087708611609486,0.40011781792849915,9.535810113386047,0
City Center,City Center,10,53,33.89045986735623,1.8608366535252652,15.028203779409703,0
Highway,Suburb,0,93,29.267607075552156,1.1558190070145817,11.134728792334245,2
City Center,City Center,20,47,38.48832498764862,1.2621727050874285,6.715068998804751,0
City Center,Highway,6,68,16.59085397110633,1.2122640830891,7.430924046735003,0
Rural Route,Highway,19,51,15.191842125156601,4.6041733689136395,12.67579860408275,0
Suburb,City Center,7,61,9.13428389949493,0.18224527160598694,6.6115775429981145,0
Rural Route,Suburb,9,72,14.3309498371317,3.0548077571293355,8.581029728412123,0
Suburb,Highway,4,70,16.13639873008125,3.603773210913179,10.609906590226908,1
Suburb,Rural Route,8,43,26.830014645345464,5.725102034812337,10.040864519808114,0
Suburb,Highway,0,48,10.706302007406393,1.2051508001099518,14.44965277930878,1
Highway,Suburb,1,50,13.36663162610561,1.3865551456689635,2.6481477829176923,2
Rural Route,Rural Route,18,46,36.966573032432194,6.50354823276144,11.445841517595408,0
Suburb,Suburb,13,74,-9.309312402359812,1.2266436795992943,9.15225136288964,0
City Center,City Center,19,88,24.80260592787532,1.4005388592419752,13.951024625213318,0
Highway,Rural Route,9,41,7.095833872246022,0.8076957875770844,9.293118635409826,0
Rural Route,Suburb,8,17,11.94747861001128,0.06427680150379837,9.380052213719932,0
Suburb,Rural Route,9,27,34.23361737630497,1.13498438220509,9.987770241145403,0
City Center,Suburb,5,54,20.715765442967285,2.128951132209377,8.016578042631577,0
Rural Route,Rural Route,16,42,46.570760862853966,2.342017029662778,8.227261983973158,0
Rural Route,Suburb,5,14,26.268126272447855,0.013059840970442684,9.553132901866912,0
Highway,City Center,3,91,11.703261252342974,3.2294313785856152,14.934917294336255,1
Rural Route,Rural Route,19,83,25.577390196646842,1.3561846086191225,8.525950447867226,0
Highway,Rural Route,2,45,31.29972415390671,1.4710464364023483,7.9375078737878315,1
Suburb,Rural Route,22,32,25.21932678770256,6.526893434338602,8.799555680827233,1
Highway,Rural Route,18,49,17.84639094708656,0.6694387917253999,10.010188107677411,0
City Center,City Center,17,14,3.089426073712694,2.868046884207107,15.377333722791978,0
Highway,Rural Route,23,43,16.775540764637466,1.7102795356579388,7.708644178703369,1
City Center,Highway,3,33,36.676163422043686,2.4132757820871165,17.49727884792366,1
Highway,City Center,7,26,12.03283234460111,1.081942447394451,11.35689805740306,0
Rural Route,Highway,16,80,15.881788963959238,0.6548080638102418,6.999021593304648,1
Suburb,Rural Route,4,90,29.93289215089513,1.5798710951129935,8.358234674983832,1
City Center,Suburb,12,31,26.197025296629743,0.9398189356865894,4.190650734429415,0
Highway,Highway,0,24,6.901003653392442,0.5044012443743654,10.32004571553486,2
Highway,Rural Route,12,24,18.913832304312585,3.6556374984229283,13.154605797067177,0
Highway,Highway,3,34,34.0696968193308,1.29188452541683,10.093266940892988,1
Rural Route,Rural Route,21,62,20.264785785356434,3.7587663156015605,12.40842219570264,0
Rural Route,Rural Route,23,30,34.31231004943115,1.2850282211470325,11.285461843570697,0
City Center,Rural Route,13,75,34.877757954172026,1.6274578977406706,13.630403465519326,0
City Center,Suburb,2,41,10.723399394705242,10.71199521305908,7.0607863986500625,1
Rural Route,Highway,4,30,17.049549469164678,6.052556661791615,12.648646646226398,2
City Center,City Center,6,77,26.576035565955422,0.6340566393345507,15.660327827165258,1
Suburb,City Center,0,53,4.623139845856619,4.059861544120205,17.69589734699245,0
Suburb,City Center,22,92,17.769505407154238,0.989915978704793,14.260978527724909,1
Rural Route,City Center,11,75,25.46186361717454,0.14782864807799506,10.514414230197366,0
City Center,Rural Route,10,99,13.77748948802275,1.7150109652176349,7.104180343534493,0
Highway,Highway,23,23,25.881070783308438,7.549036735458158,7.550131063438145,1
Suburb,Highway,7,24,13.998273241202813,7.32359399448973,9.480475023134634,1
Rural Route,Suburb,5,29,13.887478821436625,0.27041502886432034,15.579767162560952,0
City Center,Highway,21,43,27.441859187417737,2.9501345770315734,8.408890877637756,0
Rural Route,Highway,1,45,33.68044933223274,3.2474088360925473,10.538791692479109,1
Highway,Highway,18,92,12.892553811270783,0.9200900719160882,12.82229133103862,2
Suburb,Suburb,19,18,7.886396485609385,2.149372707732635,0.14300138775004356,0
Rural Route,City Center,19,80,19.62743524254617,1.339484366946227,6.809762437144851,0
Rural Route,Highway,23,39,24.669016024769167,0.5172645281501167,15.859513607240487,1
Rural Route,Suburb,13,86,12.79272870850101,2.864796236119094,13.128707345337101,0
Highway,Suburb,0,72,36.60688722417558,0.6096638082971674,13.148933620597148,1
Rural Route,Rural Route,9,44,18.531596679768516,0.8323881757757102,7.181516667177702,0
Highway,Suburb,15,22,12.706318633521807,0.42148750738331403,14.35450475791032,0
Highway,City Center,3,88,39.31702079084779,2.5407331398956754,7.549175472101784,2
Highway,Highway,10,55,32.66542344610465,1.2276521266378742,10.274643570825425,0
Suburb,Suburb,15,65,12.725716738850728,1.1717207601812605,12.084077301065244,0
Suburb,City Center,19,18,30.671408196914154,1.8555269197666082,12.498659725302737,0
Rural Route,Suburb,0,96,13.441558626190591,0.3422017627697475,11.480643906055427,1
Rural Route,Suburb,15,45,27.67576511692936,4.568584653571677,9.397211616364844,0
Suburb,Suburb,18,12,37.77324427352681,1.251384418685387,4.4572475065010515,0
City Center,Suburb,20,28,7.911622543688157,0.9130753548157258,10.247058415207416,0
Suburb,Suburb,21,37,14.622298498245609,0.270930772095668,3.4945129130177994,1
Highway,City Center,8,32,14.84168909587332,0.36773559369620445,11.702737990554384,0
Suburb,Highway,8,16,22.65608394098636,5.060485482909268,7.064019462174721,2
Highway,Highway,8,85,24.733344993008508,1.2198818569009868,9.52141346048126,0
Rural Route,Highway,16,23,19.108999898096762,2.561591929322795,8.465402034854547,0
City Center,Highway,11,55,3.1816056443332137,0.16788603878024283,11.698036920769688,1
Rural Route,City Center,12,24,7.689893063726455,2.0626431772149396,7.62968883774849,0
Highway,Rural Route,7,76,11.164512690211692,5.089802344921443,10.768635130383045,1
Highway,Rural Route,15,24,25.598967002527527,0.7132454645506875,10.553646112396768,0
Highway,City Center,17,60,6.048896561914949,1.7309124638221822,10.197310160888698,0
City Center,City Center,0,97,10.863170802310119,5.63413827846348,11.178026907471125,1
Suburb,Suburb,0,17,8.663572470143134,2.541098294547804,6.392539285401252,0
Rural Route,Suburb,11,78,23.413045936263845,0.12870481533488,6.502333419171382,1
Rural Route,Suburb,5,71,31.317420893805277,0.9520020265418375,14.300427157797198,0
Suburb,Highway,8,60,21.541540664252807,0.17935222541034657,5.380382221855285,0
Rural Route,Suburb,22,72,39.93503275904907,3.951137649760207,16.499043444818845,1
City Center,Rural Route,4,77,21.539485126740388,1.9439383127790755,9.586711591437233,1
Rural Route,Highway,15,87,19.05854708822232,6.264559039571091,7.448561845531008,2
Highway,Suburb,17,25,12.158279579687871,0.03990818907257258,12.583445627394385,0
Suburb,Highway,16,93,22.02989717669327,1.1001288896599732,8.313299844786005,1
City Center,Rural Route,17,33,11.7322404918555,0.22044261938581375,11.014590462439225,0
Suburb,Suburb,0,15,10.21022908231571,0.8630673883882845,13.729244495567126,0
City Center,Rural Route,18,66,9.924385162810838,0.35320426391770254,12.139765618319172,0
Highway,Rural Route,21,40,17.75772537871819,0.7973576541613386,11.27948033704668,1
Suburb,Rural Route,7,15,14.998974972630204,3.4214136726301,11.963894305227301,0
Rural Route,Suburb,2,88,46.54733897417221,0.3503725308372854,10.120221931744773,1
City Center,City Center,4,38,22.093799527896422,1.2836338501292452,12.433283943065558,0
Suburb,Suburb,22,76,21.929200749752276,5.091432495966444,6.781665021714508,1
Rural Route,Rural Route,7,84,14.48043286764171,13.416641729120641,14.377348134722897,0
Suburb,Suburb,18,12,50.65474527056218,0.5770745245116151,9.531380334488276,0
Suburb,Rural Route,17,37,10.760522181992595,5.4842950504142705,10.531545488302488,0
Suburb,City Center,17,83,15.262902615862561,0.605966902945272,9.059346878074187,0
City Center,Highway,20,57,29.992107079043258,1.0672624073731956,11.818332513843876,0
Rural Route,City Center,0,89,22.023513983113205,4.2062166019019696,13.162370795447444,1
Highway,City Center,14,19,7.26964105152547,3.085205045903521,7.02379139990899,0
City Center,Highway,17,42,20.272923766588114,3.8966519307144583,9.792152081744305,0
City Center,Suburb,6,76,26.79684646420617,3.221444266429959,10.509566276253022,0
City Center,Highway,15,78,25.120196042978918,0.5359183868931536,11.308970190739746,0
Highway,Suburb,15,21,26.611842262657824,1.6364918411277947,9.12532264116118,0
Rural Route,Suburb,14,66,41.8569788908818,0.9730815328594022,8.70412483770201,0
Rural Route,Rural Route,5,53,22.715300928230185,1.231302078002911,12.658306550592162,0
Rural Route,Rural Route,8,22,27.95644458540357,0.3343685367474318,11.525913723006637,0
Suburb,Highway,6,33,-4.241780038278819,0.7589151867861296,10.646394183346104,1
Suburb,City Center,13,53,38.655649006872295,3.898892487260706,13.748215861952467,0
Suburb,Highway,10,66,20.649994058302557,4.556924990758576,5.986817065520221,0
Highway,Suburb,20,25,11.319943644893511,1.8840022794679911,12.39535805840366,0
Suburb,Rural Route,15,30,18.04771855296108,1.379375371041972,11.120882858873355,0
Highway,Highway,5,85,26.625218691680324,2.4954292825841327,5.635239695280078,1
Rural Route,Highway,21,60,30.347485258948154,1.877344940573147,13.498981545221856,0
Suburb,Rural Route,15,30,19.047526112125297,8.230115985319506,11.769589853179141,0
Suburb,Rural Route,19,69,26.014419719234702,0.4216613145603312,12.170025431181717,0
City Center,Rural Route,15,60,17.36782985600402,1.1922032919700913,9.08903266831066,0
Highway,Suburb,11,30,24.91627364223233,5.007946591919839,12.287767979533292,1
Rural Route,Rural Route,16,15,22.062729921956088,4.9240307688162055,7.807181913789096,0
City Center,City Center,4,82,23.008260070455915,1.3677678211052913,5.9637462866584485,0
City Center,Highway,12,74,16.890357422098667,0.2896099789794038,9.96083401153843,1
Rural Route,Rural Route,7,85,24.036583099795738,3.3743445539387573,12.025027582625821,0
City Center,Rural Route,23,67,11.734534001157632,1.759749755514794,13.044776814962827,0
Highway,Suburb,4,87,21.946186478700074,2.967073752908991,10.45207232578915,2
Highway,Suburb,11,15,13.655326294548448,1.241740970723756,10.220601163146885,0
Suburb,Highway,8,74,10.06336918449091,0.4560205541138122,13.04296139813211,1
City Center,City Center,2,95,12.944372010451886,0.048563679271287255,8.998190673843595,1
Suburb,Highway,2,43,17.91974777030919,1.6380479749632326,8.31362659120207,0
City Center,Rural Route,0,65,14.715280300102634,0.3511992288260188,14.854716439880923,1
Highway,City Center,21,84,23.96286310742314,0.4143859038805906,9.166715830539426,0
Highway,City Center,17,12,20.796919599855197,1.1464861464491025,12.749841964465528,0
Highway,City Center,23,51,30.145604493579285,1.1670689011667092,14.078891126669133,1
City Center,City Center,11,71,19.15537646040403,0.6414771769019704,10.630018035862152,0
Highway,Highway,8,15,21.806870585323786,0.2829478934112333,10.791555935099254,0
City Center,Suburb,8,15,38.659212406126755,5.799126809505862,15.393411890375248,1
Suburb,Suburb,17,72,15.61164501412366,0.2822992260096873,6.076083183643194,0
City Center,Rural Route,17,29,17.14847729646564,0.8639444294436687,6.025205218423666,0
Suburb,Suburb,6,30,32.03488425428343,0.7273070255181859,12.446616199357837,0
City Center,Suburb,3,11,10.43173118015083,4.024880565522152,8.773733271452272,0
Suburb,Suburb,12,99,33.15374242734039,1.055477185126539,12.58448558292042,0
Highway,Suburb,16,99,17.631025092951962,0.26487769187782323,9.830717716185733,1
Suburb,Rural Route,23,65,11.666982474578345,0.02062807134857811,12.498316149539598,0
Highway,Highway,1,19,29.052163290676052,2.5599057985108855,7.355616872149863,1
Highway,City Center,13,96,17.488736945606764,2.507034153502027,11.839366142819294,0
Suburb,Suburb,2,79,38.24287505336774,1.0818264030781053,8.497103924749563,1
City Center,Highway,4,32,20.81157652073183,0.27005473707702443,12.160692181225805,1
City Center,Suburb,13,39,20.73886009262284,0.9292643629049189,17.093789460416406,0
Rural Route,Suburb,2,87,14.138974782766278,1.782622910590837,7.586521821867887,1
City Center,City Center,22,46,18.532357030012086,2.4344061581372474,8.937736196245137,0
Rural Route,City Center,6,64,17.273561921099926,0.16294055260410087,9.616772457624872,0
City Center,City Center,17,58,33.31382361427425,1.6252469156483278,10.968253161181782,0
City Center,Suburb,12,43,22.896025660464883,0.6462705607110103,3.125948901141837,0
Highway,Suburb,22,53,27.0555074738604,1.9208315965578457,10.099717355263687,1
Rural Route,Suburb,21,31,20.984969946621696,2.08904451791559,9.344551092647754,0
City Center,City Center,9,40,15.890479319854752,4.8293520090720055,9.365673437075765,0
Rural Route,Rural Route,12,16,23.709909237959327,1.0565485240617492,10.883603418620561,0
Highway,Highway,15,30,35.90746783726565,1.5426095263173274,11.062217035720812,0
Highway,Rural Route,8,25,9.516070637618942,0.6245373835313351,11.015748731516213,0
Rural Route,Suburb,1,29,24.19481229937813,0.6753055339524474,6.768865692157465,0
Highway,Suburb,22,52,34.96581401065457,0.0942540372049896,9.248821487264637,1
Suburb,Rural Route,4,53,11.852272234094016,0.6739377582912127,9.122887027699715,1
Suburb,Suburb,21,56,29.22011325247332,0.1319135906195569,11.581880162138608,0
Highway,Highway,16,28,29.23170834577182,6.643799843371683,7.101733695876307,1
Suburb,Suburb,22,57,7.0571933803588145,1.957732949715861,10.580106359907061,1
City Center,Highway,21,88,31.10436469069682,0.3802604775458149,14.826573966888972,1
